x1,x2,y
3.745401188473625,1.3085284186795298,21.515615004761866
9.50714306409916,1.234893995359999,138.30977037179258
7.319939418114051,4.531272902605183,60.006339470828394
5.986584841970366,1.2477309992475305,43.604575036822624
1.5601864044243652,1.359748630643155,6.965381735835358
1.5599452033620265,3.7969913120898187,1.7317632042331668
0.5808361216819946,2.2486992122527,2.719712098855397
8.661761457749352,3.883552784775906,95.91622539350237
6.011150117432088,0.3268307878219262,40.39514517530949
7.080725777960454,2.4378559683669216,61.29429058553051
0.20584494295802447,0.16806800091641316,2.5014178494136354
9.699098521619943,0.3132660172767726,143.9423379675232
8.324426408004218,4.532187266722055,85.66898741928831
2.1233911067827616,0.6962268555879758,10.071152303611955
1.8182496720710062,2.6621034113760853,4.541700673278595
1.8340450985343382,2.055478013003533,10.053590312154416
3.0424224295953772,1.7367166312942133,12.336406640184428
5.247564316322379,4.499166728436363,25.647968176360486
4.319450186421157,0.1091169838774475,17.978248243642486
2.9122914019804194,3.3189484308779456,9.11994475442458
6.118528947223795,4.816972171067752,40.801994643042605
1.3949386065204183,2.80084091730921,6.501033634627306
2.9214464853521815,4.684112310165459,9.660300547891929
3.663618432936917,0.26128939643011884,17.189273696212513
4.56069984217036,2.093966595370807,23.1880310469811
7.851759613930136,1.3007889548102558,79.29506113334091
1.9967378215835974,3.6541048249036487,3.4072556977641044
5.142344384136116,4.906485452486233,28.583296198215955
5.924145688620425,1.282650312221239,39.417965610053706
0.46450412719997725,3.2708730073703722,3.916882590782162
6.075448519014383,0.9904881637987006,45.47216654763194
1.7052412368729153,2.8266512728580495,9.998487043414865
0.6505159298527952,2.319662433441681,4.183991742755394
9.488855372533333,4.860026648157685,132.48118198681053
9.656320330745594,3.042636363482333,146.65295318013864
8.08397348116461,1.747531860434094,85.1344161736781
3.0461376917337066,0.5704789244396669,9.953420161821334
0.9767211400638387,0.7562341436746728,1.7315288003234421
6.842330265121569,1.1265846497561753,58.42210591142069
4.4015249373960135,1.25483330670149,20.403871041289044
1.2203823484477883,4.253080289205689,0.5695588977669793
4.951769101112702,2.8061139414126246,28.618038801904405
0.34388521115218396,2.616954556871832,4.227106546239874
9.093204020787821,0.5738443593460874,119.79952089618416
2.587799816000169,4.300698466747175,6.674484403871031
6.62522284353982,3.6140715160424186,51.4498363014887
3.1171107608941098,0.3383418095000079,10.908018805564193
5.200680211778108,3.539175486148843,27.021268719504366
5.4671027934327965,2.7176910867132302,32.44731175769272
1.8485445552552704,0.4086267287338913,8.750421925201943
9.695846277645586,2.291503207643282,147.7471841517396
7.7513282336111455,2.4234814356502348,77.33738191148343
9.394989415641891,0.8288727008163788,134.4362777352745
8.948273504276488,4.728490735001412,106.37765689759004
5.978999788110851,4.24987685740331,40.38580136623376
9.218742350231167,3.3451116866455415,124.8222068595334
0.884925020519195,2.311477805003036,6.926241677090989
1.959828624191452,2.0588277079225428,12.513965819099521
0.45227288910538066,3.2548673357547706,-1.1534561924470625
3.2533033076326436,2.7271593470345272,12.799405155777233
3.8867728968948203,0.3113655294094281,16.469390361935094
2.713490317738959,2.5625132438516585,12.687459226199811
8.287375091519294,4.032018086164197,84.95003093934352
3.567533266935893,2.29619938798479,18.455807972090337
2.8093450968738076,0.25978288777134206,13.61055878946436
5.426960831582485,3.9313909969201655,31.516036052070383
1.4092422497476265,1.006818910679872,7.610203984193134
8.021969807540398,1.2931041744401939,82.58346562807452
0.7455064367977082,0.8235317671614795,3.479709558039195
9.868869366005173,1.6510753243574876,157.8031955567111
7.722447692966574,3.783757528443175,73.48931081010689
1.987156815341724,2.5969292975196865,7.879021694385322
0.05522117123602399,1.024406370753563,3.773591706860656
8.154614284548341,4.3891503907602045,78.54793931202805
7.068573438476172,4.397909274757646,53.791700745702315
7.2900716804098735,4.352892125230035,64.52278877017781
7.712703466859457,1.1939810569076963,73.71000313172661
0.7404465173409036,2.2561967209049403,5.665007784337565
3.5846572854427263,4.924948280704376,13.897034003056882
1.1586905952512971,3.8600623815499517,-0.6340833163035406
8.631034258755935,0.1358371061277991,101.17608989735494
6.232981268275579,0.32602295630246025,46.461379618015684
3.308980248526492,2.319656884061664,15.210853630424104
0.6355835028602363,4.546101029307801,5.5591168081234485
3.109823217156622,2.693508989763571,9.736455779538694
3.2518332202674705,2.4890625401714512,16.570239264483106
7.29606178338064,0.5273684997831529,64.8046438690223
6.3755747135521315,3.2839005236214702,47.062429256351265
8.872127425763265,4.110515803001127,107.31378520616315
4.722149251619493,1.9021000375378116,25.743541469177618
1.195942459383017,3.8780592546266375,2.3850159856592184
7.13244787222995,4.8223832695040585,53.4169562682121
7.607850486168974,1.0188322956384455,74.64266431172967
5.612771975694963,2.6166481559737065,36.734301762155546
7.70967179954561,1.4356897904228778,77.6549861218383
4.937955963643907,3.9642720951691968,26.52489598780282
5.227328293819941,2.8879668294057876,31.33536310993873
4.275410183585496,3.1729120877515187,20.401539431527393
0.2541912674409519,3.9895707980794706,-1.765612915158343
1.0789142699330445,1.9798523633122744,4.989409144324823
0.3142918568673425,4.575450342035216,1.7188651241589477
6.364104112637804,2.6651443362307,50.00227390344001
3.143559810763267,0.78977411417674,13.628048910874227
5.085706911647028,3.4794955908440124,27.323216111445863
9.07566473926093,3.9663067521912723,112.61724647700807
2.4929222914887497,1.5838083853376332,13.8737845576626
4.103829230356297,4.285896284993765,17.346417467033703
7.555511385430487,4.530716273828832,70.5477138184156
2.2879816549162246,1.3845224368890445,8.8033999125371
0.7697990982879299,4.91760736357611,-0.6755866958218735
2.8975145291376805,0.7035576402437921,12.97501789745337
1.6122128725400442,1.01007834201245,8.944751050531766
9.29697652342573,0.9211241961901306,127.60343650115222
8.08120379564417,4.469948550039352,78.67967385562102
6.334037565104235,3.271462761624809,46.632253987917686
8.714605901877178,0.7605214161113644,106.7821836940193
